id,sentence,subject_entity,object_entity,label
342,C++는 AT&amp;T 벨 연구소의 비야네 스트롭스트룹이 C언어 기반으로 1983년 발표하여 발전한 프로그래밍 언어이다.,"{'word': '벨 연구소', 'start': 14, 'end': 18, 'type': 'ORG'}","{'word': 'C++', 'start': 0, 'end': 2, 'type': 'COM'}",org:production
343,간단하게 줄여서 애플리케이션이라고 하며 준말로 앱(app)이라도 부른다.,"{'word': '애플리케이션', 'start': 276, 'end': 281, 'type': 'COM'}","{'word': '앱(app)', 'start': 293, 'end': 298, 'type': 'COM'}",com:alternative_names
344,"귀도 반 로섬이 1990년에 파이썬을 출시하였고, 래스무스 러도르프가 1994년에 PHP를 출시하였으며, 역시 1994년 썬마이크로시스템즈에서 자바가 나왔다.","{'word': '래스무스 러도르프', 'start': 2201, 'end': 2209, 'type': 'PER'}","{'word': 'PHP', 'start': 2219, 'end': 2221, 'type': 'COM'}",per:production
345,그러나 러스트와 C/C++는 의미상으로는 크게 다른 문법을 갖고 있다.,"{'word': '러스트', 'start': 903, 'end': 905, 'type': 'COM'}","{'word': 'C++', 'start': 910, 'end': 912, 'type': 'COM'}",com:similar_technology
346,이 웹 브라우저의 첫 버전인 모자이크 넷스케이프 0.9는 1994년 말에 출시되었다.,"{'word': '모자이크 넷스케이프 0.9', 'start': 862, 'end': 875, 'type': 'COM'}","{'word': '1994년 말', 'start': 878, 'end': 884, 'type': 'DAT'}",com:date_of_produced
347,플랫폼 SDK에만 64비트 컴파일러 및 라이브러리가 있었으며 비주얼 C++ 닷넷 2003의 경우는 마이크로소프트에 전자 우편을 보내야 했다.,"{'word': '비주얼 C++ 닷넷 2003', 'start': 2866, 'end': 2880, 'type': 'COM'}","{'word': '마이크로소프트', 'start': 2887, 'end': 2893, 'type': 'COM'}",no_relation
348,"비주얼 스튜디오 2005의 에디션은 익스프레스, 스탠더드, 프로페셔널, 툴즈 포 오피스, 팀 시스템으로 나뉜다.","{'word': '스탠더드', 'start': 2938, 'end': 2941, 'type': 'COM'}","{'word': '프로페셔널', 'start': 2944, 'end': 2948, 'type': 'COM'}",com:similar_technology
349,프로그래밍 언어는 컴퓨터 언어의 부분집합이다.,"{'word': '컴퓨터 언어', 'start': 101, 'end': 106, 'type': 'COM'}","{'word': '프로그래밍 언어', 'start': 91, 'end': 98, 'type': 'COM'}",com:sub_concept
350,시작 전에 넷스케이프 커뮤니케이션스는 넷스케이프 내비게이터 썬의 더 정적인 프로그래밍 언어인 자바를 포함시키기 위해 썬 마이크로시스템즈와 협업했으며 이는 사용자에게 웹 기술 및 플랫폼을 채택시키려는 마이크로소프트와 경쟁하기 위해서였다.,"{'word': '넷스케이프 커뮤니케이션스', 'start': 1304, 'end': 1316, 'type': 'ORG'}","{'word': '마이크로소프트', 'start': 1409, 'end': 1415, 'type': 'ORG'}",no_relation
351,"비주얼 스튜디오 2003의 네 가지 에디션은 아카데믹, 프로페셔널, 엔터프라이즈 디벨로퍼, 엔터프라이즈 아키텍트가 있다.","{'word': '아카데믹', 'start': 2302, 'end': 2305, 'type': 'COM'}","{'word': '엔터프라이즈 디벨로퍼', 'start': 2315, 'end': 2325, 'type': 'COM'}",com:similar_technology
352,C/C++언어와 같은 고급언어는 직접 기계어 코드로 변환한다.,"{'word': 'C', 'start': 1418, 'end': 1418, 'type': 'COM'}","{'word': 'C++', 'start': 1420, 'end': 1422, 'type': 'COM'}",com:similar_technology
353,다른 단점은 이 형태를 세련되게 구현하지 못하면 원형과 복제품이 같은 부분에서 복제품들이 위임 형태에 비해서 메모리가 더 많이 낭비된다는 것이다.,"{'word': '원형', 'start': 3152, 'end': 3153, 'type': 'COM'}","{'word': '복제품', 'start': 3156, 'end': 3158, 'type': 'COM'}",no_relation
354,"포트란, 코볼, 베이직과 같이 프로그래밍 구조가 원래 취약한 고급 프로그래밍 언어들은 이제 그런 구조를 가지고 있다.","{'word': '포트란', 'start': 3112, 'end': 3114, 'type': 'COM'}","{'word': '코볼', 'start': 3117, 'end': 3118, 'type': 'COM'}",com:similar_technology
355,"예를 들어, 안드로이드 앱 개발자는 기본적으로 자바와 안드로이드를 알지만, 때로 웹 앱 개발이 유리한 경우에는 HTML, CSS, Javascript의 사용이 필요할 수 있고, 안드로이드 공식 개발 언어가 Kotlin으로 바뀌었으므로 그 또한 필요할 수 있다.","{'word': '웹 앱 개발', 'start': 2185, 'end': 2190, 'type': 'COM'}","{'word': 'HTML', 'start': 2202, 'end': 2205, 'type': 'COM'}",com:made_of
356,이렇게 뜻을 한정할 경우 응용 소프트웨어는 시스템 소프트웨어의 여집합이라고도 생각할 수 있다.,"{'word': '응용 소프트웨어', 'start': 228, 'end': 235, 'type': 'COM'}","{'word': '시스템 소프트웨어', 'start': 238, 'end': 246, 'type': 'COM'}",no_relation
357,"알골과 같은 언어가 절차적 프로그래밍 언어의 표준적인 예이다. 그 밖에 포트란, PL/I, 모듈라-2, 에이다, 베이직, C 등이 있다.","{'word': '절차적 프로그래밍 언어', 'start': 1562, 'end': 1573, 'type': 'COM'}","{'word': '에이다', 'start': 1609, 'end': 1611, 'type': 'COM'}",com:sub_concept
358,"JVM은 자바 플랫폼의 주요한 부분이며 마이크로소프트 윈도우(95/98/NT), 리눅스, 유닉스, OS X 등 대부분의 운영 체제는 물론, 인터넷 익스플로러와 넷스케이프 등과 같은 웹 브라우저 등 여러가지 플랫폼에 설치되어 사용될 수 있으며, 휴대전화나 가전기기에도 설치할 수 있다.","{'word': '마이크로소프트 윈도우', 'start': 2036, 'end': 2046, 'type': 'COM'}","{'word': '리눅스', 'start': 2059, 'end': 2061, 'type': 'COM'}",com:similar_technology
359,따라서 표준 자바 API까지 동일한 동작을 하도록 구현한 상태에서는 이론적으로 모든 자바 프로그램은 CPU나 운영 체제의 종류와 무관하게 동일하게 동작할 것을 보장한다.,"{'word': '운영 체제', 'start': 311, 'end': 315, 'type': 'COM'}","{'word': '표준 자바 API', 'start': 254, 'end': 262, 'type': 'COM'}",no_relation
360,다이렉트엑스 런타임과 소프트웨어 개발킷은 무료이지만 개조는 할 수 없는 클로즈드 소스(오픈 소스의 반대 개념) 소프트웨어이다.,"{'word': '클로즈드 소스', 'start': 296, 'end': 302, 'type': 'COM'}","{'word': '다이렉트엑스 런타임과 소프트웨어 개발킷', 'start': 256, 'end': 276, 'type': 'COM'}",com:sub_concept
361,명령형 프로그래밍의 전형적인 예는 포트란과 알골이다.,"{'word': '명령형 프로그래밍', 'start': 2262, 'end': 2270, 'type': 'COM'}","{'word': '포트란', 'start': 2281, 'end': 2283, 'type': 'COM'}",com:sub_concept
362,"바이트코드는 특정 하드웨어에 대한 의존성을 줄이고, 인터프리팅도 쉬운 결과물을 생성하고자 하는 프로그래밍 언어에 의해, 출력 코드의 한 형태로 사용된다.","{'word': '바이트코드', 'start': 214, 'end': 218, 'type': 'COM'}","{'word': '하드웨어', 'start': 224, 'end': 227, 'type': 'COM'}",no_relation
363,인터프리터는 고급 언어로 작성된 원시코드 명령어들을 한번에 한 줄씩 읽어들여서 실행하는 프로그램이다.,"{'word': '원시코드 명령어', 'start': 146, 'end': 153, 'type': 'COM'}","{'word': '고급 언어', 'start': 135, 'end': 139, 'type': 'COM'}",com:made_of
364,응용 소프트웨어() 또는 애플리케이션은 운영 체제에서 실행되는 모든 소프트웨어를 뜻한다.,"{'word': '소프트웨어', 'start': 38, 'end': 42, 'type': 'COM'}","{'word': '애플리케이션', 'start': 14, 'end': 19, 'type': 'COM'}",no_relation
365,"이 밖에도 SDL, 알레그로, 오픈맥스, OpenAL, FMOD가 있다.","{'word': 'SDL', 'start': 1490, 'end': 1492, 'type': 'COM'}","{'word': 'FMOD', 'start': 1515, 'end': 1518, 'type': 'COM'}",com:similar_technology
366,"창립 멤버로는 구글, 마이크로소프트, 모질라 재단, 아마존 웹 서비스, 화웨이이다.","{'word': '마이크로소프트', 'start': 3431, 'end': 3437, 'type': 'ORG'}","{'word': '화웨이', 'start': 3459, 'end': 3461, 'type': 'ORG'}",no_relation
367,"예를 들어, 명령형인 펄 프로그래밍 언어는 함수형 프로그래밍 개념을 적용하는 법을 설명하는 책에서 주제로 다루기도 했다.","{'word': '명령형', 'start': 1087, 'end': 1089, 'type': 'COM'}","{'word': '펄 프로그래밍 언어', 'start': 1092, 'end': 1101, 'type': 'COM'}",com:sub_concept
368,"코드 작성자는 큰 조각의 코드를 이해하기 쉬운 크기의 작은 하부 프로그램(함수, 프로시저, 메서드, 블록, 등)으로 나누어야 한다.","{'word': '하부 프로그램', 'start': 657, 'end': 663, 'type': 'COM'}","{'word': '함수, 프로시저, 메서드, 블록', 'start': 665, 'end': 681, 'type': 'COM'}",com:sub_concept
369,"JVM은 자바 플랫폼의 주요한 부분이며 마이크로소프트 윈도우(95/98/NT), 리눅스, 유닉스, OS X 등 대부분의 운영 체제는 물론, 인터넷 익스플로러와 넷스케이프 등과 같은 웹 브라우저 등 여러가지 플랫폼에 설치되어 사용될 수 있으며, 휴대전화나 가전기기에도 설치할 수 있다.","{'word': 'OS X', 'start': 2069, 'end': 2072, 'type': 'COM'}","{'word': '마이크로소프트 윈도우', 'start': 2036, 'end': 2046, 'type': 'COM'}",com:similar_technology
370,"마이크로소프트의 3명의 직원 Craig Eisler, Alex St. John, Eric Engstrom은 프로그래머들이 마이크로소프트의 이전 운영 체제인 MS-DOS를 더 나은 플랫폼으로 보는 경향이 있었기 때문에 걱정이 있었다.","{'word': '운영 체제', 'start': 929, 'end': 933, 'type': 'COM'}","{'word': 'MS-DOS', 'start': 936, 'end': 941, 'type': 'COM'}",com:sub_concept
371,"자바 바이트코드는 주로 자바7로 작성된 소스 코드를 컴파일하여 생성하며 현재 자바 가상 머신의 구조는 자바 언어의 구조를 거의 일대일로 반영하고 있다. 하지만 스칼라 같은 다른 컴파일 언어도 자바 바이트코드를 생성할 수 있으며, 자바로 작성된 자바스크립트 엔진인 라이노() 같은 경우는 옵션에 따라 자바 가상 머신 위에서 인터프리터를 실행하기도 하고 자바 바이트코드를 동적으로 생성하기도 한다.","{'word': '자바7', 'start': 798, 'end': 800, 'type': 'COM'}","{'word': '소스 코드', 'start': 807, 'end': 811, 'type': 'COM'}",no_relation
372,또한 J2SE(Java2 Standard Edition)라는 명칭 또한 Java SE(Java Standard Edition)로 변경되었다.,"{'word': 'Java SE', 'start': 3962, 'end': 3968, 'type': 'COM'}","{'word': 'J2SE', 'start': 3925, 'end': 3928, 'type': 'COM'}",com:alternative_names
373,절차적 프로그래밍은 복잡도가 지나치지 않고 유지보수하기 쉽기 때문에 단순한 순차적 프로그래밍이나 비구조적 프로그래밍보다 여러 상황에서 장점이 많다.,"{'word': '절차적 프로그래밍', 'start': 347, 'end': 355, 'type': 'COM'}","{'word': '순차적 프로그래밍', 'start': 389, 'end': 397, 'type': 'COM'}",no_relation
374,"처럼 현대의 간결한 문법과 달리, 코볼은 더욱 영어와 같은 문법을 갖고 있다. (이 경우 ). 코볼 코드는 4개의 디비전(IDENTIFICATION, ENVIRONMENT, DATA, PROCEDURE)으로 나뉘며 이 안에 엄격한 계층적 섹션, 문단, 문장들을 포함한다.","{'word': '디비전', 'start': 901, 'end': 903, 'type': 'COM'}","{'word': '계층적 섹션', 'start': 966, 'end': 971, 'type': 'COM'}",com:sub_concept
375,니모닉 기호(mnemonics)를 opcode로 변환하고 메모리 위치와 기타 존재물에 따라 식별자를 다시 분석함으로써 목적 코드를 만들어낸다.,"{'word': '니모닉 기호', 'start': 581, 'end': 586, 'type': 'COM'}","{'word': 'mnemonics', 'start': 588, 'end': 596, 'type': 'COM'}",com:alternative_names
376,"JVM은 자바 플랫폼의 주요한 부분이며 마이크로소프트 윈도우(95/98/NT), 리눅스, 유닉스, OS X 등 대부분의 운영 체제는 물론, 인터넷 익스플로러와 넷스케이프 등과 같은 웹 브라우저 등 여러가지 플랫폼에 설치되어 사용될 수 있으며, 휴대전화나 가전기기에도 설치할 수 있다.","{'word': 'OS X', 'start': 2069, 'end': 2072, 'type': 'COM'}","{'word': '리눅스', 'start': 2059, 'end': 2061, 'type': 'COM'}",com:similar_technology
377,"그 중에 Go 배포판은 다음을 포함한다: 프로파일링 및 디버깅 지원, 런타임 인스트루먼테이션(이를테면 가비지 컬렉션 일시 정지 등을 위해) 및 레이스 컨디션 테스터(race condition tester)도 포함한다.","{'word': 'Go 배포판', 'start': 2156, 'end': 2161, 'type': 'COM'}","{'word': '레이스 컨디션 테스터', 'start': 2231, 'end': 2241, 'type': 'COM'}",com:sub_concept
378,소프트웨어 테스트는 또한 소프트웨어에 대한 객관적이고 독립적인 시각을 제공하여 사업주체가 소프트웨어 구현의 위험성을 올바로 이해하도록 한다.,"{'word': '소프트웨어 테스트', 'start': 67, 'end': 75, 'type': 'COM'}","{'word': '소프트웨어', 'start': 81, 'end': 85, 'type': 'COM'}",no_relation
379,함수는 컴퓨터 과학과 수학의 기초를 이루는 개념이다.,"{'word': '수학', 'start': 1212, 'end': 1213, 'type': 'COM'}","{'word': '함수', 'start': 1200, 'end': 1201, 'type': 'COM'}",com:sub_concept
380,"오라클(구 썬 마이크로시스템즈)에서 제공하는 자바 가상 머신 말고도 각 운영 체제 개발사가 제공하는 자바 가상 머신 및 오픈소스로 개발된 구형 버전의 온전한 자바 VM도 있으며, GNU의 GCJ나 아파치 소프트웨어 재단(ASF: Apache Software Foundation)의 하모니(Harmony)와 같은 아직은 완전하지 않지만 지속적인 오픈 소스 자바 가상 머신도 존재한다.","{'word': 'ASF', 'start': 2420, 'end': 2422, 'type': 'COM'}","{'word': '아파치 소프트웨어 재단', 'start': 2407, 'end': 2418, 'type': 'COM'}",com:alternative_names
381,트래블러스 인슈런스(Travelers Insurance)의 CIO 조지프 T. 브로피는 막중한 프로그래밍 비용을 들이는 코볼 사용자들에게 새로운 표준의 구현을 알리는 일을 진두지휘하였다.,"{'word': '조지프 T. 브로피', 'start': 1298, 'end': 1307, 'type': 'PER'}","{'word': 'CIO', 'start': 1294, 'end': 1296, 'type': 'POH'}",per:title
382,원격 디버깅 모드는 리눅스 커널에 사용되는 소스 수준의 디버거인 KGDB에서도 사용된다.,"{'word': '리눅스 커널', 'start': 5685, 'end': 5690, 'type': 'COM'}","{'word': 'KGDB', 'start': 5710, 'end': 5713, 'type': 'COM'}",no_relation
383,하스켈의 첫 버전(‘하스켈 1.0’)은 1990년에 완성되었다.,"{'word': '하스켈의 첫 버전', 'start': 327, 'end': 335, 'type': 'COM'}","{'word': '1990년', 'start': 349, 'end': 353, 'type': 'DAT'}",com:date_of_produced
384,"코볼(COBOL, COmmon Business-Oriented Language, 사무 지향 보통 언어)은 사무용으로 설계된, 영어와 같은 컴퓨터 프로그래밍 언어이다.","{'word': '코볼', 'start': 0, 'end': 1, 'type': 'COM'}","{'word': 'COmmon Business-Oriented Language', 'start': 10, 'end': 42, 'type': 'COM'}",com:alternative_names
385,"비록 플로저가 언급했듯이 다수의 프로그래머들이 이 정리에 익숙하지 않다고 해도, 이런 프로그래머들을 양성할 가치가 충분히 있을 정도로 몇 년간 소프트웨어 개발은 간결성, 품질, 개발 시간의 측면에서 향상되었다.","{'word': '소프트웨어 개발', 'start': 2002, 'end': 2009, 'type': 'COM'}","{'word': '프로그래머', 'start': 1970, 'end': 1974, 'type': 'COM'}",no_relation
386,"미국 국방부의 필요에 따라, 쟌 이시비아와 허니웰에 있는 팀이 에이다를 설계하였다.","{'word': '쟌 이시비아와 허니웰', 'start': 1711, 'end': 1721, 'type': 'PER'}","{'word': '에이다', 'start': 1730, 'end': 1732, 'type': 'COM'}",per:production
